region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nng,"Нижний Новгород, улица Баумана",8562160,49.78,10.7,18.4,1,2,24,,0,2024,monolith,,,,43.95559009793002,56.28041008207406,,,"Заречная,Ленинская,Двигатель Революции","5,5,7","transport,transport,transport","Молитовка,Ленинский",0,0
nng,"Нижний Новгород, 2-я Оранжерейная улица",8604000,36.0,17.5,10.1,1,1,19,,0,2025,monolith,,,,43.99884076057403,56.30450273451132,,,"Горьковская,Московская,Ленинская","18,8,9","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижний Новгород, Краснозвёздная улица",8639000,56.35,,,2,4,15,,0,2026,monolithBrick,,,,43.99260772491128,56.28575896580599,,,"Горьковская,Ленинская,Заречная","5,6,6","transport,transport,transport","Тобольские казармы,Советский",0,0
nng,"Нижний Новгород, улица Баумана",8699520,45.31,,,1,16,21,,0,2024,panel,,,,43.95559009793002,56.28041008207406,,,"Заречная,Ленинская,Двигатель Революции","5,5,7","transport,transport,transport","Молитовка,Ленинский",0,0
nng,"Нижегородская область, городской округ Нижний Новгород,   Нижний Новгород, Героя Шнитникова ул, 22",8730000,72.4,9.7,44.9,4,7,12,,,,brick,,,,43.874383,56.224923,1,,,,,"6,Автозаводский",0,0
nng,"Нижний Новгород, Новокузнечихинская улица",8678702,54.7,,,2,24,25,,0,2026,monolithBrick,,,,44.0393602129,56.2694798682,,,"Горьковская,Пролетарская,Ленинская","13,18,20","transport,transport,transport","Кузнечиха,Советский",0,0
nng,"Нижний Новгород, улица Баумана",8699520,45.31,16.0,13.3,1,16,24,,0,2024,monolith,,,,43.9555900979,56.2804100821,,,"Заречная,Ленинская,Двигатель Революции","5,5,7","transport,transport,transport","Молитовка,Ленинский",0,0
nng,"Нижний Новгород, улица Бетанкура",8650000,35.7,11.8,11.8,1,7,24,,0,2025,monolithBrick,,without,,43.9483690025921,56.33207033231621,,,"Стрелка,Московская,Канавинская","4,16,3","walk,walk,transport","Мещерское озеро,Канавинский",0,0
nng,"Нижний Новгород, проспект Гагарина",8697500,49.7,,,1,3,18,,0,2025,monolithBrick,underground,,,43.9751452650606,56.2629448815573,2,2,"Двигатель Революции,Пролетарская,Автозаводская","5,6,7","transport,transport,transport","Караваиха,Приокский",0,0
nng,"Нижегородская область, городской округ Нижний Новгород,   Нижний Новгород, Краснозвездная ул, 31",8790000,40.0,11.4,16.4,1,17,18,,,,monolith,,,1,43.9882,56.286767,1,1,,,,"Тобольские казармы,Советский",0,0
nng,"Нижний Новгород, улица Коперника",8888100,55.9,,,2,3,19,,0,2025,monolithBrick,,,,43.8442974087,56.3420887157,,,"Буревестник,Бурнаковская,Канавинская","5,7,8","transport,transport,transport","Кооперативный поселок,Сормовский",0,0
nng,"Нижний Новгород, улица Бетанкура",8890000,37.1,11.1,12.4,1,10,24,,0,2025,monolithBrick,,without,,43.9483690025921,56.33207033231621,,,"Стрелка,Московская,Канавинская","4,16,3","walk,walk,transport","Мещерское озеро,Канавинский",0,0
nng,"Нижний Новгород, улица Бетанкура",8890000,37.9,11.3,14.9,1,10,24,,0,2025,monolithBrick,,without,,43.9483690025921,56.33207033231621,,,"Стрелка,Московская,Канавинская","4,16,3","walk,walk,transport","Мещерское озеро,Канавинский",0,0
nng,"Нижний Новгород, улица Лесной Городок, 7Б",8814600,74.7,15.3,,3,1,8,,0,2025,monolithBrick,,,,43.8397742195737,56.3075109097953,,,"Бурнаковская,Буревестник,Канавинская","8,10,10","transport,transport,transport","Сортировочный,Канавинский",0,0
nng,"Нижний Новгород, Краснозвёздная улица",8851000,60.09,,,2,2,15,,0,2026,monolithBrick,,,,43.99260772491128,56.28575896580599,,,"Горьковская,Ленинская,Заречная","5,6,6","transport,transport,transport","Тобольские казармы,Советский",0,0
nng,"Нижний Новгород, улица Родионова",8851250,48.5,,,1,3,6,,0,2025,monolithBrick,,,,44.0681186627039,56.3173417880816,,,"Горьковская,Стрелка,Московская","7,10,11","transport,transport,transport","Подновье,Нижегородский",1,0
nng,"Нижний Новгород, Сенная площадь, 1",8980000,44.9,,39.9,1,2,25,,1,2023,monolith,underground,rough,,44.0355497305,56.323173864,,1,"Горьковская,Стрелка,Московская","5,7,8","transport,transport,transport",Нижегородский,0,0
nng,"Нижний Новгород, Сенная площадь, 1",8988000,42.8,,11.8,1,2,25,,1,2023,monolith,underground,rough,,44.0355497305,56.323173864,,1,"Горьковская,Стрелка,Московская","5,7,8","transport,transport,transport",Нижегородский,0,0
nng,"Нижний Новгород, Вязниковская улица",8993650,94.67,,,4,2,9,,0,2024,monolith,,,,43.8469763055545,56.3065537773342,,,"Буревестник,Бурнаковская,Канавинская","6,7,8","transport,transport,transport","Сортировочный,Канавинский",0,0
nng,"Нижний Новгород, 2-я Оранжерейная улица",8979200,36.8,,,1,3,19,,0,2025,panel,,,,43.99884076057403,56.30450273451132,,,"Горьковская,Московская,Ленинская","18,8,9","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижний Новгород, 2-я Оранжерейная улица",8948240,44.08,,,1,19,19,,0,2025,panel,,,,43.99820671694768,56.30477070641298,,,"Горьковская,Московская,Ленинская","18,8,9","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижний Новгород, 2-я Оранжерейная улица",8948240,44.08,15.3,16.3,1,19,19,,0,2025,monolith,,,,43.99820671694768,56.30477070641298,,,"Горьковская,Московская,Ленинская","18,8,9","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижний Новгород, улица Бетанкура",8990000,43.6,16.6,15.2,1,2,24,,0,2025,monolithBrick,,without,,43.9483690025921,56.33207033231621,,,"Стрелка,Московская,Канавинская","4,16,3","walk,walk,transport","Мещерское озеро,Канавинский",0,0
nng,"Нижний Новгород, улица Родионова",8920800,47.2,,,1,6,6,,0,2025,monolithBrick,,,,44.0681186627039,56.3173417880816,,,"Горьковская,Стрелка,Московская","7,10,11","transport,transport,transport","Подновье,Нижегородский",1,0
nng,"Нижний Новгород, Краснозвёздная улица",8974000,59.48,,,2,14,15,,0,2026,monolithBrick,,,,43.99260772491128,56.28575896580599,,,"Горьковская,Ленинская,Заречная","5,6,6","transport,transport,transport","Тобольские казармы,Советский",0,0
nng,"Нижний Новгород, Молитовская улица",9070000,59.38,16.4,24.5,2,12,24,,0,2026,monolithBrick,,,,43.9492141852,56.2966885568,,,"Ленинская,Чкаловская,Заречная","11,5,6","walk,transport,transport","Молитовка,Ленинский",0,0
nng,"Нижний Новгород, 2-я Оранжерейная улица",9052800,36.8,17.4,9.6,1,5,19,,0,2025,monolith,,,,43.99884076057403,56.30450273451132,,,"Горьковская,Московская,Ленинская","18,8,9","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижний Новгород, улица Родионова",9093150,50.1,,,1,3,6,,0,2025,monolithBrick,,,,44.0681186627039,56.3173417880816,,,"Горьковская,Стрелка,Московская","7,10,11","transport,transport,transport","Подновье,Нижегородский",1,0
nng,"Нижний Новгород, улица Баумана",9090400,51.65,,,1,3,21,,0,2024,panel,,,,43.95559009793002,56.28041008207406,,,"Заречная,Ленинская,Двигатель Революции","5,5,7","transport,transport,transport","Молитовка,Ленинский",0,0
nng,"Нижний Новгород, Новокузнечихинская улица",9031125,58.9,,,2,2,25,,0,2026,monolithBrick,,,,44.0393602128704,56.2694798681825,,,"Горьковская,Пролетарская,Ленинская","13,18,20","transport,transport,transport","Кузнечиха,Советский",0,0
nng,"Нижний Новгород, Украинская улица",9070000,73.31,15.7,39.3,3,20,27,,0,2026,monolithBrick,,,,43.923679412,56.3021096648,,,"Чкаловская,Ленинская,Заречная","19,19,6","walk,walk,transport","Ленгородок,Канавинский",0,0
